Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
875,50,RM,52.0,5720,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,OLDTOWN,ARTERY,NORM,1FAM,1.5FIN,5,6,1941-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,CBLOCK,TA,TA,NO,UNF,0,UNF,0,676,676,GASA,EX,Y,SBRKR,676,455,0,1131,0,0,1,1,3,1,TA,5,TYP,0,,DETCHD,1941.0,UNF,1,200,TA,TA,Y,26,0,0,0,0,0,,,,0,8,2009-01-01,WD,ABNORML,66500
876,60,FV,75.0,9000,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,1FAM,2STORY,8,5,2007-01-01,2007-01-01,GABLE,COMPSHG,CEMNTBD,CMENTBD,,0.0,GD,TA,PCONC,GD,TA,AV,GLQ,64,UNF,0,1120,1184,GASA,EX,Y,SBRKR,1184,1426,0,2610,0,0,2,1,4,1,EX,11,TYP,1,GD,BUILTIN,2007.0,FIN,2,550,TA,TA,Y,208,364,0,0,0,0,,,,0,8,2007-01-01,NEW,PARTIAL,303477
877,20,RL,94.0,25286,PAVE,,REG,HLS,ALLPUB,INSIDE,MOD,MITCHEL,NORM,NORM,1FAM,1STORY,4,5,1963-01-01,1963-01-01,GABLE,COMPSHG,HDBOARD,PLYWOOD,,0.0,TA,TA,PCONC,TA,TA,GD,ALQ,633,UNF,0,431,1064,GASA,GD,Y,SBRKR,1040,0,0,1040,1,0,1,0,3,1,TA,5,TYP,0,,ATTCHD,1963.0,UNF,2,648,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007-01-01,WD,NORMAL,132250
878,60,RL,74.0,8834,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NRIDGHT,NORM,NORM,1FAM,2STORY,9,5,2004-01-01,2005-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,STONE,216.0,GD,TA,PCONC,EX,TA,NO,GLQ,1170,UNF,0,292,1462,GASA,EX,Y,SBRKR,1462,762,0,2224,1,0,2,1,4,1,EX,10,TYP,1,GD,ATTCHD,2004.0,FIN,3,738,TA,TA,Y,184,0,0,0,0,0,,,,0,6,2009-01-01,WD,NORMAL,350000
879,85,RL,88.0,11782,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,SFOYER,5,7,1961-01-01,1995-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,TA,TA,AV,ALQ,899,UNF,0,210,1109,GASA,TA,Y,SBRKR,1155,0,0,1155,1,0,1,0,3,1,GD,6,MIN2,0,,DETCHD,1987.0,UNF,2,576,TA,TA,Y,192,0,0,0,0,0,,MNPRV,SHED,400,6,2010-01-01,WD,NORMAL,148000
880,20,RL,,7000,PAVE,,IR1,LVL,ALLPUB,CULDSAC,GTL,COLLGCR,NORM,NORM,1FAM,1STORY,5,8,1978-01-01,2005-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,90.0,GD,GD,CBLOCK,TA,TA,NO,ALQ,646,UNF,0,218,864,GASA,EX,Y,SBRKR,864,0,0,864,1,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1978.0,UNF,1,336,TA,TA,Y,0,0,0,0,0,0,,GDWO,,0,7,2009-01-01,WD,NORMAL,136500
881,20,RL,60.0,7024,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1STORY,5,5,2005-01-01,2006-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,TA,TA,PCONC,EX,GD,NO,ALQ,980,UNF,0,110,1090,GASA,GD,Y,SBRKR,1090,0,0,1090,1,0,1,1,2,1,TA,5,TYP,0,,ATTCHD,2005.0,FIN,2,450,TA,TA,Y,0,49,0,0,0,0,,,,0,6,2007-01-01,WD,NORMAL,157000
882,50,RL,44.0,13758,PAVE,,IR1,LVL,ALLPUB,CULDSAC,GTL,TIMBER,NORM,NORM,1FAM,1.5FIN,7,5,1990-01-01,1991-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,117.0,GD,GD,CBLOCK,GD,TA,MN,LWQ,902,UNF,0,254,1156,GASA,EX,Y,SBRKR,1187,530,0,1717,0,0,2,1,3,1,GD,7,TYP,1,TA,ATTCHD,1990.0,RFN,2,400,TA,TA,Y,168,36,0,0,0,0,,,,0,4,2007-01-01,WD,NORMAL,187500
883,60,RL,,9636,PAVE,,IR1,LVL,ALLPUB,CORNER,GTL,GILBERT,NORM,NORM,1FAM,2STORY,6,5,1992-01-01,1993-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,TA,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,808,808,GASA,GD,Y,SBRKR,808,785,0,1593,0,0,2,1,3,1,TA,7,TYP,1,TA,BUILTIN,1993.0,RFN,2,389,TA,TA,Y,342,40,0,0,0,0,,MNPRV,,0,12,2009-01-01,WD,NORMAL,178000
884,75,RL,60.0,6204,PAVE,,REG,BNK,ALLPUB,INSIDE,GTL,SWISU,NORM,NORM,1FAM,2.5FIN,4,5,1912-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,GD,TA,PCONC,TA,FA,NO,UNF,0,UNF,0,795,795,GASA,TA,N,SBRKR,954,795,481,2230,1,0,1,0,5,1,TA,10,TYP,0,,DETCHD,1997.0,UNF,1,440,TA,GD,Y,0,188,0,0,0,0,,,,0,3,2006-01-01,WD,NORMAL,118500
885,20,RL,65.0,7150,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,5,1967-01-01,1967-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,60.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,432,UNF,0,460,892,GASA,TA,Y,SBRKR,892,0,0,892,0,0,1,0,3,1,TA,5,TYP,0,,ATTCHD,1967.0,RFN,1,288,TA,TA,Y,0,0,0,0,0,0,,GDWO,,0,7,2009-01-01,WD,NORMAL,100000
886,120,FV,50.0,5119,PAVE,,IR1,LVL,ALLPUB,CULDSAC,GTL,SOMERST,NORM,NORM,TWNHSE,1STORY,9,5,1999-01-01,2000-01-01,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,60.0,GD,TA,PCONC,EX,TA,AV,GLQ,1238,UNF,0,460,1698,GASA,EX,Y,SBRKR,1709,0,0,1709,1,0,2,0,2,1,GD,5,TYP,1,TA,ATTCHD,1999.0,FIN,2,506,TA,TA,Y,97,65,0,0,0,0,,,,0,1,2008-01-01,CWD,ABNORML,328900
887,90,RL,70.0,8393,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,NAMES,NORM,NORM,DUPLEX,1STORY,5,5,1959-01-01,2005-01-01,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,122.0,TA,TA,CBLOCK,TA,TA,NO,LWQ,528,UNF,0,1098,1626,GASA,EX,Y,SBRKR,1712,0,0,1712,0,0,2,0,4,2,TA,8,TYP,0,,ATTCHD,2005.0,FIN,2,588,TA,TA,Y,272,54,0,0,0,0,,,,0,6,2006-01-01,WD,FAMILY,145000
888,50,RL,59.0,16466,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1.5FIN,5,7,1955-01-01,1955-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,GD,PCONC,TA,TA,NO,UNF,0,UNF,0,816,816,GASA,TA,Y,SBRKR,872,521,0,1393,0,0,1,1,3,1,TA,8,TYP,0,,ATTCHD,1955.0,UNF,1,300,TA,TA,Y,121,0,0,0,265,0,,,,0,4,2008-01-01,WD,NORMAL,135500
889,20,RL,95.0,15865,PAVE,,IR1,LVL,ALLPUB,INSIDE,MOD,NAMES,NORM,NORM,1FAM,1STORY,8,6,1970-01-01,1970-01-01,FLAT,TAR&GRV,WD SDNG,WD SDNG,,0.0,GD,GD,PCONC,TA,GD,GD,ALQ,351,REC,823,1043,2217,GASA,EX,Y,SBRKR,2217,0,0,2217,1,0,2,0,4,1,GD,8,TYP,1,TA,ATTCHD,1970.0,UNF,2,621,TA,TA,Y,81,207,0,0,224,0,,,,0,10,2007-01-01,WD,NORMAL,268000
890,20,RL,128.0,12160,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,FEEDR,NORM,1FAM,1STORY,6,4,1953-01-01,1953-01-01,HIP,COMPSHG,WD SDNG,WD SDNG,BRKFACE,90.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,1024,UNF,0,481,1505,GASA,EX,Y,SBRKR,1505,0,0,1505,1,0,1,0,2,1,TA,6,TYP,1,TA,ATTCHD,1953.0,RFN,2,505,TA,TA,Y,0,0,0,162,0,0,,,,0,2,2009-01-01,WD,NORMAL,149500
891,50,RL,60.0,8064,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,NAMES,ARTERY,NORM,1FAM,1.5FIN,5,7,1949-01-01,2006-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,GD,CBLOCK,TA,TA,MN,UNF,0,UNF,0,672,672,GASA,EX,Y,SBRKR,672,252,0,924,0,0,1,0,3,1,TA,6,TYP,1,PO,DETCHD,2003.0,UNF,2,576,TA,TA,Y,0,0,0,0,0,0,,MNPRV,SHED,2000,7,2007-01-01,WD,NORMAL,122900
892,60,RL,70.0,11184,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,2STORY,6,5,1978-01-01,1978-01-01,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,92.0,TA,TA,CBLOCK,TA,TA,NO,LWQ,226,REC,500,192,918,GASA,GD,Y,SBRKR,918,765,0,1683,0,0,2,1,3,1,TA,7,TYP,1,TA,ATTCHD,1978.0,RFN,2,440,TA,TA,Y,243,0,0,0,0,0,,,,0,7,2009-01-01,WD,NORMAL,172500
893,20,RL,70.0,8414,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,1STORY,6,8,1963-01-01,2003-01-01,HIP,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,TA,TA,NO,GLQ,663,UNF,0,396,1059,GASA,TA,Y,SBRKR,1068,0,0,1068,0,1,1,0,3,1,TA,6,TYP,0,,ATTCHD,1963.0,RFN,1,264,TA,TA,Y,192,0,0,0,0,0,,MNPRV,,0,2,2006-01-01,WD,NORMAL,154500
894,20,RL,,13284,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,POSN,NORM,1FAM,1STORY,5,5,1954-01-01,1954-01-01,GABLE,COMPSHG,WD SDNG,PLYWOOD,,0.0,TA,TA,PCONC,GD,TA,MN,BLQ,1064,UNF,0,319,1383,GASA,TA,Y,SBRKR,1383,0,0,1383,1,0,1,0,3,1,TA,6,TYP,1,GD,ATTCHD,1954.0,UNF,1,354,TA,TA,Y,511,116,0,0,0,0,,GDPRV,,0,6,2008-01-01,WD,NORMAL,165000
895,90,RL,64.0,7018,PAVE,,REG,BNK,ALLPUB,INSIDE,GTL,SAWYERW,NORM,NORM,DUPLEX,1STORY,5,5,1979-01-01,1979-01-01,GABLE,COMPSHG,PLYWOOD,PLYWOOD,,0.0,TA,TA,SLAB,,,,,0,,0,0,0,GASA,TA,Y,SBRKR,1535,0,0,1535,0,0,2,0,4,2,TA,8,TYP,0,,ATTCHD,1979.0,UNF,2,400,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2009-01-01,WD,ALLOCA,118858
896,60,RL,71.0,7056,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,2STORY,6,5,1963-01-01,1963-01-01,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,415.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,400,UNF,0,380,780,GASA,TA,Y,SBRKR,983,813,0,1796,1,0,1,1,4,1,TA,8,TYP,1,TA,ATTCHD,1963.0,RFN,2,483,TA,TA,Y,0,50,0,0,0,0,,,,0,10,2008-01-01,WD,NORMAL,140000
897,30,RM,50.0,8765,PAVE,GRVL,REG,LVL,ALLPUB,INSIDE,GTL,IDOTRR,NORM,NORM,1FAM,1STORY,4,6,1936-01-01,1950-01-01,GABLE,COMPSHG,WD SDNG,WD SDNG,,0.0,TA,TA,BRKTIL,TA,TA,NO,ALQ,285,UNF,0,666,951,GASA,EX,N,SBRKR,951,0,0,951,0,0,1,0,2,1,TA,6,TYP,0,,DETCHD,1936.0,UNF,1,327,TA,TA,Y,0,28,0,0,0,0,,,,0,4,2006-01-01,WD,ABNORML,106500
898,90,RL,64.0,7018,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYERW,FEEDR,NORM,DUPLEX,2STORY,5,5,1979-01-01,1979-01-01,GABLE,COMPSHG,PLYWOOD,PLYWOOD,,0.0,TA,TA,SLAB,,,,,0,,0,0,0,GASA,TA,Y,SBRKR,1120,1120,0,2240,0,0,2,0,6,2,TA,12,TYP,0,,DETCHD,1979.0,UNF,2,528,TA,TA,Y,154,0,0,0,0,0,,,,0,6,2009-01-01,WD,ALLOCA,142953
899,20,RL,100.0,12919,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,NRIDGHT,NORM,NORM,1FAM,1STORY,9,5,2009-01-01,2010-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,STONE,760.0,EX,TA,PCONC,EX,TA,GD,GLQ,2188,UNF,0,142,2330,GASA,EX,Y,SBRKR,2364,0,0,2364,1,0,2,1,2,1,EX,11,TYP,2,GD,ATTCHD,2009.0,FIN,3,820,TA,TA,Y,0,67,0,0,0,0,,,,0,3,2010-01-01,NEW,PARTIAL,611657
900,20,RL,65.0,6993,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,FEEDR,NORM,1FAM,1STORY,5,7,1961-01-01,1994-01-01,GABLE,COMPSHG,HDBOARD,PLYWOOD,,0.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,465,UNF,0,447,912,GASA,TA,Y,SBRKR,1236,0,0,1236,0,0,1,0,3,1,TA,6,TYP,1,TA,ATTCHD,1961.0,UNF,1,288,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2006-01-01,WD,NORMAL,135000
901,20,RL,,7340,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,4,6,1971-01-01,1971-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,TA,TA,NO,ALQ,322,UNF,0,536,858,GASA,TA,Y,SBRKR,858,0,0,858,0,0,1,0,2,1,TA,4,TYP,0,,DETCHD,1979.0,UNF,1,684,TA,TA,Y,0,0,0,0,0,0,,,,0,6,2007-01-01,WD,NORMAL,110000
902,20,RL,64.0,8712,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,7,1957-01-01,2000-01-01,HIP,COMPSHG,METALSD,METALSD,,0.0,TA,GD,CBLOCK,TA,TA,MN,BLQ,860,UNF,0,132,992,GASA,TA,Y,SBRKR,1306,0,0,1306,1,0,1,0,2,1,TA,5,TYP,0,,DETCHD,1968.0,UNF,1,756,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2009-01-01,WD,NORMAL,153000
903,60,RL,63.0,7875,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,2STORY,7,5,2003-01-01,2003-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,783,783,GASA,EX,Y,SBRKR,807,702,0,1509,0,0,2,1,3,1,GD,8,TYP,1,GD,ATTCHD,2003.0,FIN,2,393,TA,TA,Y,0,75,0,0,0,0,,,,0,7,2006-01-01,WD,NORMAL,180000
904,20,RL,50.0,14859,PAVE,,IR1,HLS,ALLPUB,CULDSAC,GTL,GILBERT,NORM,NORM,1FAM,1STORY,7,5,2006-01-01,2006-01-01,HIP,COMPSHG,VINYLSD,VINYLSD,BRKFACE,27.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,1670,1670,GASA,EX,Y,SBRKR,1670,0,0,1670,0,0,2,0,3,1,GD,7,TYP,1,GD,ATTCHD,2006.0,RFN,3,690,TA,TA,Y,144,60,0,0,0,0,,,,0,8,2006-01-01,NEW,PARTIAL,240000
905,20,RL,,6173,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,1STORY,5,6,1967-01-01,1967-01-01,GABLE,COMPSHG,HDBOARD,WD SDNG,BRKFACE,75.0,TA,TA,CBLOCK,TA,TA,NO,GLQ,599,UNF,0,277,876,GASA,TA,Y,SBRKR,902,0,0,902,0,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1967.0,UNF,1,288,TA,TA,Y,0,0,0,0,0,0,,MNPRV,,0,8,2007-01-01,WD,NORMAL,125500
906,20,RL,80.0,9920,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,5,1954-01-01,1954-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,STONE,110.0,TA,TA,CBLOCK,TA,TA,NO,REC,354,LWQ,290,412,1056,GASA,TA,Y,SBRKR,1063,0,0,1063,1,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1954.0,RFN,1,280,TA,TA,Y,0,0,164,0,0,0,,MNPRV,,0,2,2010-01-01,WD,NORMAL,128000
907,20,RL,116.0,13501,PAVE,,IR1,LVL,ALLPUB,CORNER,GTL,SOMERST,NORM,NORM,1FAM,1STORY,8,5,2006-01-01,2006-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,208.0,GD,TA,PCONC,GD,TA,NO,GLQ,63,UNF,0,1560,1623,GASA,EX,Y,SBRKR,1636,0,0,1636,1,0,2,0,3,1,GD,8,TYP,1,GD,ATTCHD,2006.0,RFN,3,865,TA,TA,Y,0,60,0,0,0,0,,,,0,6,2007-01-01,WD,NORMAL,255000
908,50,RL,86.0,11500,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,CRAWFOR,NORM,NORM,1FAM,1.5FIN,7,7,1936-01-01,1987-01-01,GABLE,COMPSHG,BRKFACE,BRKFACE,,0.0,GD,TA,CBLOCK,GD,TA,NO,REC,223,UNF,0,794,1017,GASA,GD,Y,SBRKR,1020,1037,0,2057,0,0,1,1,3,1,GD,6,TYP,1,GD,ATTCHD,1936.0,FIN,1,180,FA,TA,Y,0,0,0,0,322,0,,,,0,6,2006-01-01,WD,NORMAL,250000
909,20,RL,,8885,PAVE,,IR1,LOW,ALLPUB,INSIDE,MOD,MITCHEL,NORM,NORM,1FAM,1STORY,5,5,1983-01-01,1983-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,TA,TA,CBLOCK,GD,TA,AV,BLQ,301,ALQ,324,239,864,GASA,TA,Y,SBRKR,902,0,0,902,1,0,1,0,2,1,TA,5,TYP,0,,ATTCHD,1983.0,UNF,2,484,TA,TA,Y,164,0,0,0,0,0,,MNPRV,,0,6,2006-01-01,WD,NORMAL,131000
910,60,RL,149.0,12589,PAVE,,IR2,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,2STORY,6,5,2005-01-01,2005-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,GD,TA,PCONC,GD,TA,NO,UNF,0,UNF,0,742,742,GASA,EX,Y,SBRKR,742,742,0,1484,0,0,2,1,3,1,GD,8,TYP,1,GD,ATTCHD,2005.0,FIN,2,390,TA,TA,Y,36,24,0,0,0,0,,,,0,6,2009-01-01,WD,NORMAL,174000
911,90,RL,80.0,11600,PAVE,,REG,LVL,ALLPUB,CORNER,GTL,NAMES,FEEDR,NORM,DUPLEX,2STORY,5,5,1960-01-01,1960-01-01,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,361.0,TA,TA,CBLOCK,TA,TA,NO,REC,443,UNF,0,662,1105,GASA,TA,Y,FUSEA,1105,1169,0,2274,0,0,2,0,5,2,TA,12,TYP,0,,DETCHD,1960.0,UNF,2,480,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2010-01-01,WD,NORMAL,154300
912,20,RL,,9286,PAVE,,IR1,LVL,ALLPUB,CULDSAC,MOD,COLLGCR,NORM,NORM,1FAM,1STORY,5,7,1977-01-01,1989-01-01,GABLE,COMPSHG,HDBOARD,PLYWOOD,,0.0,TA,TA,CBLOCK,GD,GD,AV,ALQ,196,UNF,0,1072,1268,GASA,TA,Y,SBRKR,1268,0,0,1268,0,0,1,1,3,1,GD,5,TYP,0,,DETCHD,1978.0,UNF,1,252,TA,TA,Y,173,0,0,0,0,0,,,,0,10,2009-01-01,WD,NORMAL,143500
913,30,RM,51.0,6120,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,BRKSIDE,NORM,NORM,1FAM,1STORY,5,7,1925-01-01,1950-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,TA,BRKTIL,TA,TA,NO,REC,489,UNF,0,279,768,GASA,TA,N,SBRKR,1015,0,0,1015,0,0,1,0,3,1,TA,6,MIN1,0,,DETCHD,1925.0,UNF,1,450,TA,TA,Y,0,0,112,0,120,0,,MNPRV,SHED,620,7,2006-01-01,WD,ABNORML,88000
914,90,RH,82.0,6270,PAVE,,REG,HLS,ALLPUB,INSIDE,GTL,CRAWFOR,NORM,NORM,DUPLEX,2STORY,5,6,1949-01-01,1950-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,TA,CBLOCK,TA,TA,NO,BLQ,284,UNF,0,717,1001,GASA,TA,N,FUSEA,1001,1001,0,2002,0,0,2,0,4,2,TA,8,TYP,0,,2TYPES,1949.0,UNF,3,871,TA,TA,Y,0,0,0,0,0,0,,,,0,8,2007-01-01,WD,NORMAL,145000
915,160,FV,30.0,3000,PAVE,PAVE,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,TWNHSE,2STORY,6,5,2009-01-01,2009-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,STONE,76.0,GD,TA,PCONC,GD,TA,AV,GLQ,294,UNF,0,318,612,GASA,EX,Y,SBRKR,612,612,0,1224,0,0,2,1,2,1,GD,4,TYP,0,,DETCHD,2009.0,RFN,2,528,TA,TA,Y,0,234,0,0,0,0,,,,0,6,2009-01-01,NEW,PARTIAL,173733
916,160,RM,21.0,2001,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,MEADOWV,NORM,NORM,TWNHS,2STORY,4,5,1970-01-01,1970-01-01,GABLE,COMPSHG,CEMNTBD,CMENTBD,BRKFACE,80.0,TA,TA,CBLOCK,TA,TA,NO,UNF,0,UNF,0,546,546,GASA,FA,Y,SBRKR,546,546,0,1092,0,0,1,1,3,1,TA,6,TYP,0,,ATTCHD,1970.0,UNF,1,286,TA,TA,Y,0,0,0,0,0,0,,,,0,1,2007-01-01,WD,NORMAL,75000
917,20,C (ALL),50.0,9000,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,IDOTRR,NORM,NORM,1FAM,1STORY,2,3,1949-01-01,1950-01-01,GABLE,COMPSHG,ASBSHNG,ASBSHNG,,0.0,TA,TA,CBLOCK,TA,TA,AV,BLQ,50,UNF,0,430,480,GASA,TA,N,FUSEA,480,0,0,480,1,0,0,0,1,1,TA,4,TYP,0,,DETCHD,1958.0,UNF,1,308,TA,TA,Y,0,0,0,0,0,0,,,,0,10,2006-01-01,WD,ABNORML,35311
918,20,RL,,17140,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1STORY,4,6,1956-01-01,1956-01-01,GABLE,COMPSHG,VINYLSD,VINYLSD,,0.0,TA,TA,CBLOCK,TA,TA,NO,ALQ,1059,UNF,0,75,1134,GASA,EX,Y,FUSEA,1229,0,0,1229,0,0,1,0,3,1,TA,6,TYP,0,,ATTCHD,1956.0,RFN,1,284,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009-01-01,WD,NORMAL,135000
919,60,RL,103.0,13125,PAVE,,IR1,LVL,ALLPUB,CORNER,GTL,SAWYERW,NORM,NORM,1FAM,2STORY,7,5,1991-01-01,1991-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,,0.0,GD,TA,PCONC,EX,TA,MN,BLQ,48,GLQ,634,422,1104,GASA,EX,Y,SBRKR,912,1215,0,2127,1,0,2,1,4,1,GD,8,TYP,1,TA,ATTCHD,1991.0,RFN,3,833,TA,TA,Y,72,192,224,0,0,0,,GDPRV,,0,11,2007-01-01,WD,NORMAL,238000
920,20,RL,87.0,11029,PAVE,,IR1,LVL,ALLPUB,CORNER,GTL,NAMES,NORM,NORM,1FAM,1STORY,6,8,1958-01-01,2002-01-01,HIP,COMPSHG,METALSD,METALSD,,0.0,EX,TA,CBLOCK,GD,TA,NO,ALQ,528,BLQ,411,245,1184,GASA,EX,Y,SBRKR,1414,0,0,1414,1,0,1,0,3,1,TA,6,MIN1,1,TA,ATTCHD,1990.0,UNF,2,601,TA,TA,Y,0,51,0,0,190,0,,,,0,5,2008-01-01,WD,NORMAL,176500
921,60,RL,70.0,8462,PAVE,,IR1,LVL,ALLPUB,INSIDE,GTL,SAWYERW,NORM,NORM,1FAM,2STORY,6,5,1994-01-01,1994-01-01,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,105.0,GD,GD,PCONC,GD,GD,NO,GLQ,814,UNF,0,114,928,GASA,EX,Y,SBRKR,936,785,0,1721,0,1,2,1,3,1,GD,7,TYP,0,,ATTCHD,1994.0,RFN,2,471,TA,TA,Y,300,87,0,0,0,0,,,,0,7,2007-01-01,WD,NORMAL,201000
922,90,RL,67.0,8777,PAVE,,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,FEEDR,NORM,DUPLEX,1.5FIN,5,7,1900-01-01,2003-01-01,GABLE,COMPSHG,METALSD,METALSD,,0.0,TA,TA,CBLOCK,TA,TA,NO,ALQ,1084,UNF,0,188,1272,GASA,GD,Y,SBRKR,1272,928,0,2200,2,0,2,2,4,2,TA,9,TYP,0,,,,,0,0,,,N,0,70,0,0,0,0,,GDPRV,,0,9,2008-01-01,WD,NORMAL,145900
